,Traffic
2019-03-19 13:15:00,15962.0
2019-03-19 13:30:00,18034.0
2019-03-19 13:45:00,11523.0
2019-03-19 14:00:00,6925.0
2019-03-19 14:15:00,9039.0
2019-03-19 14:30:00,7139.0
2019-03-19 14:45:00,9047.0
2019-03-19 15:00:00,16974.0
2019-03-19 15:15:00,11358.0
2019-03-19 15:30:00,38312.0
2019-03-19 15:45:00,53911.0
2019-03-19 16:00:00,10189.0
2019-03-19 16:15:00,12603.0
2019-03-19 16:30:00,51758.0
2019-03-19 16:45:00,13686.0
2019-03-19 17:00:00,11614.0
2019-03-19 17:15:00,78086.0
2019-03-19 17:30:00,36271.0
2019-03-19 17:45:00,26898.0
2019-03-19 18:00:00,39915.0
2019-03-19 18:15:00,24548.0
2019-03-19 18:30:00,30908.0
2019-03-19 18:45:00,13130.0
2019-03-19 19:00:00,19416.0
2019-03-19 19:15:00,59996.0
2019-03-19 19:30:00,35385.0
2019-03-19 19:45:00,50580.0
2019-03-19 20:00:00,21722.0
2019-03-19 20:15:00,33638.0
2019-03-19 20:30:00,21530.0
2019-03-19 20:45:00,25130.0
2019-03-19 21:00:00,66574.0
2019-03-19 21:15:00,39950.0
2019-03-19 21:30:00,40567.0
2019-03-19 21:45:00,30512.0
2019-03-19 22:00:00,18721.0
2019-03-19 22:15:00,37825.0
2019-03-19 22:30:00,18339.0
2019-03-19 22:45:00,27775.0
2019-03-19 23:00:00,15342.0
2019-03-19 23:15:00,51098.0
2019-03-19 23:30:00,33361.0
2019-03-19 23:45:00,21316.0
2019-03-20 00:00:00,3523.0
2019-03-20 00:15:00,6937.0
2019-03-20 00:30:00,6618.0
2019-03-20 00:45:00,14712.0
2019-03-20 01:00:00,26367.0
2019-03-20 01:15:00,15354.0
2019-03-20 01:30:00,14633.0
2019-03-20 01:45:00,18245.0
2019-03-20 02:00:00,23508.0
2019-03-20 02:15:00,14955.0
2019-03-20 02:30:00,12605.0
2019-03-20 02:45:00,12256.0
2019-03-20 03:00:00,13647.0
2019-03-20 03:15:00,37759.0
2019-03-20 03:30:00,34785.0
2019-03-20 03:45:00,20743.0
2019-03-20 04:00:00,34501.0
2019-03-20 04:15:00,23298.0
2019-03-20 04:30:00,10847.0
2019-03-20 04:45:00,24443.0
2019-03-20 05:00:00,18471.0
2019-03-20 05:15:00,10630.0
2019-03-20 05:30:00,320.0
2019-03-20 05:45:00,21898.0
2019-03-20 06:00:00,2348.0
2019-03-20 06:15:00,10254.0
2019-03-20 06:30:00,6315.0
2019-03-20 06:45:00,16548.0
2019-03-20 07:00:00,3956.0
2019-03-20 07:15:00,33569.0
2019-03-20 07:30:00,13316.0
2019-03-20 07:45:00,16423.0
2019-03-20 08:00:00,9164.0
2019-03-20 08:15:00,9170.0
2019-03-20 08:30:00,8871.0
