,Traffic
2019-03-20 01:00:00,1084.0
2019-03-20 01:15:00,4270.0
2019-03-20 01:30:00,3365.0
2019-03-20 01:45:00,657.0
2019-03-20 02:00:00,7201.0
2019-03-20 02:15:00,12064.0
2019-03-20 02:30:00,17319.0
2019-03-20 02:45:00,14349.0
2019-03-20 03:00:00,10088.0
2019-03-20 03:15:00,10572.0
2019-03-20 03:30:00,10481.0
2019-03-20 03:45:00,10435.0
2019-03-20 04:00:00,96.0
2019-03-20 04:15:00,22.0
2019-03-20 04:30:00,430.0
2019-03-20 04:45:00,2449.0
2019-03-20 05:00:00,1353.0
2019-03-20 05:15:00,127.0
2019-03-20 05:30:00,412.0
2019-03-20 05:45:00,851.0
2019-03-20 06:00:00,821.0
2019-03-20 06:15:00,672.0
2019-03-20 06:30:00,2192.0
2019-03-20 06:45:00,4997.0
2019-03-20 07:00:00,9662.0
2019-03-20 07:15:00,11778.0
2019-03-20 07:30:00,15764.0
2019-03-20 07:45:00,13400.0
2019-03-20 08:00:00,4300.0
2019-03-20 08:15:00,5617.0
2019-03-20 08:30:00,1558.0
2019-03-20 08:45:00,2687.0
2019-03-20 09:00:00,2339.0
2019-03-20 09:15:00,6801.0
2019-03-20 09:30:00,7029.0
2019-03-20 09:45:00,4315.0
2019-03-20 10:00:00,4408.0
2019-03-20 10:15:00,7565.0
2019-03-20 10:30:00,4799.0
2019-03-20 10:45:00,5821.0
2019-03-20 11:00:00,1006.0
2019-03-20 11:15:00,1704.0
2019-03-20 11:30:00,2080.0
2019-03-20 11:45:00,3618.0
2019-03-20 12:00:00,6662.0
2019-03-20 12:15:00,6287.0
2019-03-20 12:30:00,8273.0
2019-03-20 12:45:00,6246.0
2019-03-20 13:00:00,2919.0
2019-03-20 13:15:00,4522.0
2019-03-20 13:30:00,5895.0
2019-03-20 13:45:00,4426.0
2019-03-20 14:00:00,2220.0
2019-03-20 14:15:00,4302.0
2019-03-20 14:30:00,7087.0
2019-03-20 14:45:00,10960.0
2019-03-20 15:00:00,10651.0
2019-03-20 15:15:00,2478.0
2019-03-20 15:30:00,1104.0
2019-03-20 15:45:00,4658.0
2019-03-20 16:00:00,3247.0
2019-03-20 16:15:00,6601.0
2019-03-20 16:30:00,14110.0
2019-03-20 16:45:00,2964.0
2019-03-20 17:00:00,11291.0
2019-03-20 17:15:00,3895.0
2019-03-20 17:30:00,6057.0
2019-03-20 17:45:00,6588.0
2019-03-20 18:00:00,3343.0
2019-03-20 18:15:00,7272.0
2019-03-20 18:30:00,17282.0
2019-03-20 18:45:00,6571.0
2019-03-20 19:00:00,15641.0
2019-03-20 19:15:00,10060.0
2019-03-20 19:30:00,8873.0
2019-03-20 19:45:00,7654.0
2019-03-20 20:00:00,9172.0
2019-03-20 20:15:00,6847.0
2019-03-20 20:30:00,15759.0
2019-03-20 20:45:00,7744.0
2019-03-20 21:00:00,3613.0
2019-03-20 21:15:00,6646.0
2019-03-20 21:30:00,6292.0
2019-03-20 21:45:00,19992.0
2019-03-20 22:00:00,10247.0
2019-03-20 22:15:00,7789.0
2019-03-20 22:30:00,20667.0
2019-03-20 22:45:00,18343.0
2019-03-20 23:00:00,6830.0
2019-03-20 23:15:00,8074.0
2019-03-20 23:30:00,6047.0
2019-03-20 23:45:00,11440.0
2019-03-21 00:00:00,6253.0
2019-03-21 00:15:00,6857.0
2019-03-21 00:30:00,22377.0
2019-03-21 00:45:00,17902.0
2019-03-21 01:00:00,858.0
2019-03-21 01:15:00,3586.0
2019-03-21 01:30:00,482.0
2019-03-21 01:45:00,230.0
2019-03-21 02:00:00,732.0
2019-03-21 02:15:00,7075.0
2019-03-21 02:30:00,3023.0
2019-03-21 02:45:00,489.0
